x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.0343306064605712,-0.0243200659751892,-0.0277995475570946,-0.0697904825210571,-0.0529190897941589,-0.0467841652225047,-0.1012681126594543,-0.0753737688064575,-0.0626408261250048,-0.1279027462005615,-0.0934549570083618,-0.0783135992477923,-0.0318041145801544,-0.1541286706924438,-0.0349264283667594,-0.0429691076278686,-0.2208136916160583,-0.0525075224231272,-0.0475084483623504,-0.2607239484786987,-0.0657776993702441,-0.0493332147598266,-0.2964065074920654,-0.0757046443413287,-0.0006504654884338,-0.1615256667137146,-0.0341368344615489,0.0017640590667724,-0.2321420907974243,-0.0484228161166697,0.0041444897651672,-0.2733140587806701,-0.0591753785501509,0.0063001811504364,-0.3091220557689667,-0.0679312300871402,0.0273294150829315,-0.151795744895935,-0.0362506535838633,0.0386359095573425,-0.2172607183456421,-0.0524009865711718,0.0442741811275482,-0.2578811049461365,-0.0629442808221369,0.0474255979061126,-0.2936634421348572,-0.0705955502580195,0.0529658496379852,-0.1295454502105713,-0.0406350781212836,0.0767381787300109,-0.1767275929450988,-0.0558860925029307,0.0916292071342468,-0.2071796655654907,-0.0631269541572123,0.1032464504241943,-0.2361543178558349,-0.0680385929535418,right_open
0.0,0.0,0.0,-0.0302233099937438,-0.0201777815818786,-0.0254208940942533,-0.0612780153751373,-0.0467163324356079,-0.0424765862454421,-0.0879667997360229,-0.0685233473777771,-0.0565810270537383,-0.1088672876358032,-0.08821302652359,-0.0703621312905795,-0.0262998342514038,-0.1390772461891174,-0.0316069342125899,-0.0341789722442626,-0.2001252174377441,-0.0476955540408141,-0.0371553897857666,-0.2375852465629577,-0.0600673511554248,-0.0377104878425598,-0.269874095916748,-0.0691142931510455,0.0012204647064208,-0.1457522511482238,-0.0301887925644166,0.0054323077201843,-0.2100756168365478,-0.0428711317409522,0.009360909461975,-0.2472585439682006,-0.0523753680218703,0.0133813023567199,-0.2784664630889892,-0.0599045820464141,0.0267568826675415,-0.1371724009513855,-0.0313657216657645,0.0374876856803894,-0.1977601051330566,-0.0448206432093627,0.0432453751564025,-0.2339835166931152,-0.0537148594786174,0.0474539399147033,-0.2649497389793396,-0.0602819167007453,0.0507867336273193,-0.1168678998947143,-0.0347095645894057,0.0720615983009338,-0.1596702337265014,-0.047328642748738,0.0856162905693054,-0.1877154111862182,-0.0533967345882899,0.0966977477073669,-0.2142263054847717,-0.057446911178971,right_open
0.0,0.0,0.0,-0.0297644734382629,-0.0255010724067688,-0.0221843647330501,-0.0605102181434631,-0.0575833320617675,-0.0372163655727604,-0.0880855917930603,-0.0820390582084655,-0.049912646648238,-0.1100557446479797,-0.1000619530677795,-0.0624305421977737,-0.0245004892349243,-0.1445572972297668,-0.0263813904046514,-0.0320551991462707,-0.2050778865814209,-0.0413680824011066,-0.0353256464004516,-0.2429962158203125,-0.0532983767359951,-0.0363445281982421,-0.2752975821495056,-0.0622453654676178,0.0027911663055419,-0.1502406001091003,-0.026624240216563,0.0076735019683837,-0.2143489122390747,-0.0385521503656605,0.0114678740501403,-0.2523145079612732,-0.0479151348143318,0.0148741602897644,-0.2837608456611633,-0.0553301463394859,0.0280303359031677,-0.1403402090072631,-0.0294027200459936,0.0398616194725036,-0.2009109854698181,-0.0427517558007934,0.0466200709342956,-0.2376592755317688,-0.0516782256334522,0.0514041185379028,-0.2687746882438659,-0.0582535716264942,0.0513889193534851,-0.1183141469955444,-0.034082673725436,0.074608027935028,-0.1595730781555175,-0.0468044246106842,0.0894572734832763,-0.1869674921035766,-0.052737463501046,0.1015963554382324,-0.2122474908828735,-0.0566876905530193,right_open
0.0,0.0,0.0,-0.0276547670364379,-0.0209965109825134,-0.0260575270405354,-0.0563577413558959,-0.0489676594734191,-0.0427371008446755,-0.079988420009613,-0.0732024312019348,-0.0560667967548909,-0.0982120037078857,-0.0963426828384399,-0.0689165001860203,-0.0214724540710449,-0.1381807327270507,-0.0318128621330799,-0.0259300470352172,-0.1978870034217834,-0.0467082901051583,-0.0267916917800903,-0.2341952919960022,-0.0580552002540173,-0.0255315899848938,-0.2651782631874084,-0.0665206914892735,0.0060669183731079,-0.1419332027435302,-0.0298135640224757,0.0138261318206787,-0.2045066356658935,-0.0414788430681767,0.0201384425163269,-0.2405629754066467,-0.0502897134175839,0.0260960459709167,-0.2700849175453186,-0.0573888464024605,0.0305448770523071,-0.1303609609603881,-0.0304505216082873,0.0453365445137023,-0.1881480813026428,-0.043672305171782,0.0536562800407409,-0.2226561307907104,-0.0527627697339596,0.0599130392074584,-0.2524632811546325,-0.0595642035952153,0.0529434084892272,-0.1074979901313781,-0.0332032187035622,0.0771408677101135,-0.1454506516456604,-0.0463544732084812,0.0924293398857116,-0.1704229712486267,-0.0530062472572865,0.1050270199775695,-0.1943365335464477,-0.0574595002582611,right_open
0.0,0.0,0.0,-0.0265242457389831,-0.0190210938453674,-0.0263707750414141,-0.0533810853958129,-0.0445104241371154,-0.0435889010254868,-0.0737904906272888,-0.0671313405036926,-0.0573377703253754,-0.0892406702041626,-0.0914098024368286,-0.0706408527616986,-0.0166886448860168,-0.1340104937553405,-0.0339290370170601,-0.0186941623687744,-0.1923367977142334,-0.0492294897262581,-0.0179803967475891,-0.2283546924591064,-0.0607155953471192,-0.0152208805084228,-0.2596108317375183,-0.0692924317841061,0.0108065009117126,-0.1362860798835754,-0.0319027212385663,0.0211591124534606,-0.1976862549781799,-0.0439078901831635,0.0299492478370666,-0.2321375012397766,-0.0525737312559613,0.0380992293357849,-0.2607573270797729,-0.0595874545101651,0.0345502495765686,-0.1235363483428955,-0.0323883724336155,0.0508269071578979,-0.1802636981010437,-0.0458793659631737,0.0611667037010192,-0.2138248085975647,-0.0546054859582909,0.0692322254180908,-0.2430930733680725,-0.0611404535297879,0.0562514662742614,-0.0996984243392944,-0.0349745397393235,0.0815168023109436,-0.1372774243354797,-0.0484412518267163,0.0980309844017028,-0.1617699265480041,-0.0549708028261193,0.1115291118621826,-0.1854632496833801,-0.0593024474505909,right_open
0.0,0.0,0.0,-0.0254004001617431,-0.0184811949729919,-0.0272686181849053,-0.0506309270858764,-0.0449917316436767,-0.0454264356082489,-0.0692024827003479,-0.0686826109886169,-0.0599294638520291,-0.0835304260253906,-0.0931026935577392,-0.074303541172128,-0.0133354067802429,-0.1294459700584411,-0.0390577277427723,-0.0130689144134521,-0.1911113858222961,-0.0561686454599907,-0.0106592774391174,-0.2285771965980529,-0.0681164747363141,-0.0065464377403259,-0.2602263689041137,-0.0765739267951062,0.0138077735900878,-0.1295658946037292,-0.0371323487049153,0.0251659750938415,-0.1929092407226562,-0.0513987167066147,0.0356271862983703,-0.2289615869522094,-0.0609042493885567,0.0458424091339111,-0.2586625814437866,-0.0681255942469647,0.0372620224952697,-0.116091787815094,-0.0375298148280194,0.0555616021156311,-0.1743987202644348,-0.0525948627179673,0.0685879588127136,-0.20884770154953,-0.0621382816022446,0.0797318220138549,-0.2378575801849365,-0.0689374542122891,0.0581620335578918,-0.0927249789237976,-0.039977956402879,0.0830582976341247,-0.1308276653289795,-0.0544827727860024,0.100618839263916,-0.1559553146362304,-0.0614737009888699,0.1157543063163757,-0.1796507239341735,-0.0659958979373982,right_open
0.0,0.0,0.0,-0.0298400521278381,-0.0171873569488525,-0.0256897231012089,-0.063289999961853,-0.0441653132438659,-0.0424958841323359,-0.0923573970794677,-0.0666179656982421,-0.056102268528889,-0.115638256072998,-0.0861182212829589,-0.0692580045580371,-0.0360330343246459,-0.1402210593223571,-0.032194674146126,-0.0473668575286865,-0.2022652626037597,-0.0471384377598269,-0.0518104434013366,-0.241046130657196,-0.0585875698744757,-0.0528289079666137,-0.2740823030471802,-0.0671295673965914,-0.0087745785713195,-0.149025559425354,-0.0306602680503829,-0.0085253119468688,-0.2169160544872284,-0.0428954736709101,-0.0047128796577453,-0.2565435171127319,-0.0524348915934069,-0.0003998279571533,-0.2893626689910888,-0.0599154719531043,0.0181072354316711,-0.1424959897994995,-0.0316179694056018,0.0269125699996948,-0.20748832821846,-0.0458644778847201,0.0337820649147033,-0.2467323541641235,-0.055863957983206,0.0393065810203552,-0.2807003557682037,-0.0630075038790209,0.0446926951408386,-0.1238473653793335,-0.0345146098553641,0.0667058229446411,-0.1715342402458191,-0.0486439132511122,0.0817195773124694,-0.2020625472068786,-0.0559224040626986,0.0939028263092041,-0.230211853981018,-0.0606011637866004,right_open
0.0,0.0,0.0,-0.032999038696289,-0.0164698362350463,-0.0283306000365257,-0.069461703300476,-0.0459640026092529,-0.0451416989399433,-0.0994675159454345,-0.0720098316669464,-0.0582297650708198,-0.1213319897651672,-0.0982271432876586,-0.0703059604002476,-0.0456026196479797,-0.1495857536792755,-0.0319918712212086,-0.0620250701904296,-0.2155795097351074,-0.0473908727599621,-0.0690894722938537,-0.2558471858501434,-0.0591639114154816,-0.0717388987541198,-0.2897482514381408,-0.067694546802187,-0.0178464651107788,-0.1607109308242797,-0.0289240536822319,-0.0218168497085571,-0.2335718870162964,-0.0413870235516071,-0.0218801498413085,-0.2769945859909057,-0.0510175695253849,-0.0205592513084411,-0.3115473389625549,-0.0584110674990654,0.0102633833885192,-0.1563571095466613,-0.0288657733781576,0.0158236622810363,-0.2259219884872436,-0.0434203316999912,0.0184151530265808,-0.2681285142898559,-0.0539352802170753,0.0204008817672729,-0.3038921654224396,-0.0613220689429283,0.0390476584434509,-0.1394939422607422,-0.0310632550699949,0.0594633817672729,-0.1906242966651916,-0.0461183135940075,0.0722982883453369,-0.2240565419197082,-0.054466830713892,0.082699179649353,-0.254810482263565,-0.0596578141285419,right_open
0.0,0.0,0.0,-0.0346500277519226,-0.015895664691925,-0.0318680802931226,-0.0743887424468994,-0.0449162125587463,-0.0503154757072366,-0.1096295714378357,-0.068466693162918,-0.0645556288411057,-0.1363428831100464,-0.0879615843296051,-0.0780109974195397,-0.0480649471282959,-0.1524826884269714,-0.0356443921675122,-0.0688081979751586,-0.2191122621297836,-0.0531246798684037,-0.078834593296051,-0.2609706223011017,-0.0662111925532258,-0.0839149951934814,-0.2964586168527603,-0.0756134229351914,-0.0206397771835327,-0.1684440672397613,-0.0314537684072888,-0.0287100672721862,-0.2442439496517181,-0.0461124839832223,-0.0319834351539611,-0.2892210781574249,-0.0564391563286221,-0.0329497456550598,-0.3259682953357696,-0.0640818538715279,0.0076989531517028,-0.1673552989959716,-0.0306253793289101,0.0097317099571228,-0.2385189533233642,-0.0465106728126443,0.0099702477455139,-0.2835570424795151,-0.0571083041479028,0.0104075074195861,-0.3210031390190124,-0.0643967824627793,0.0364091992378234,-0.1526559889316558,-0.0325043524255193,0.0541313886642456,-0.206376165151596,-0.0472059721698201,0.0658373832702636,-0.2427569478750229,-0.0550634028961098,0.0753583908081054,-0.27626533806324,-0.0601870032598412,right_open
0.0,0.0,0.0,-0.0406450033187866,-0.0225253105163574,-0.0272753792841058,-0.0825062096118927,-0.0570680797100067,-0.0435185763079744,-0.1201738119125366,-0.0791856944561004,-0.0568857747156243,-0.1500702798366546,-0.0932238101959228,-0.0700259241301637,-0.0554407835006713,-0.1694746613502502,-0.0284280511576753,-0.0791459381580352,-0.2415924370288849,-0.0453163827795606,-0.0920014679431915,-0.2870664745569229,-0.0589258032877069,-0.0996194779872894,-0.3257086873054504,-0.0689223068792443,-0.0255929827690124,-0.185770958662033,-0.0279971747685294,-0.0366115570068359,-0.2680738866329193,-0.0416596303720098,-0.041872501373291,-0.3182632774114609,-0.0529274563331227,-0.044662594795227,-0.3590616136789322,-0.0615168618995767,0.0051698684692382,-0.1841013729572296,-0.0309189870048385,0.0067395567893981,-0.2632307857275009,-0.0468364949364286,0.0064393877983093,-0.3128068000078201,-0.0582469212848764,0.0057736635208129,-0.3544047921895981,-0.0663606333572488,0.0361630916595459,-0.1682568490505218,-0.0362061332006078,0.055129051208496,-0.2266829311847686,-0.0509821022886853,0.0679996609687805,-0.2652707099914551,-0.0580764408249478,0.0780590176582336,-0.299974650144577,-0.0628219130475145,right_open
0.0,0.0,0.0,-0.0529854297637939,-0.0277689099311828,-0.0258871418231478,-0.1032826602458953,-0.0657398998737335,-0.0422118630999079,-0.1485404670238495,-0.0903146266937255,-0.0562656362348548,-0.1836695671081543,-0.1073694825172424,-0.0702915889018527,-0.0681712925434112,-0.1901822388172149,-0.0241032511734715,-0.0918349623680114,-0.270094096660614,-0.0412989844375601,-0.1057342588901519,-0.320003479719162,-0.0559664991491786,-0.1148621141910553,-0.360842227935791,-0.0668462467187396,-0.033397376537323,-0.2057543694972992,-0.0253763635450354,-0.043191909790039,-0.2966222465038299,-0.0390175347023955,-0.0495278239250183,-0.3508624285459518,-0.0513212744885436,-0.0542118251323699,-0.3939826488494873,-0.0607987482839575,0.0015116333961486,-0.2021909356117248,-0.0303516414755335,0.0033765137195587,-0.289326399564743,-0.0465599958592406,0.0011103153228759,-0.3431921452283859,-0.0587020245188227,-0.0016196370124816,-0.3890620768070221,-0.0674843814962855,0.0358485579490661,-0.1831513345241546,-0.0375524339073649,0.0560648441314697,-0.2478847801685333,-0.0528155890100947,0.0672939717769622,-0.2918211966753006,-0.0599506673210612,0.0752865970134735,-0.3328840434551239,-0.06473311304984,right_open
0.0,0.0,0.0,-0.0571871995925903,-0.0264039039611816,-0.0302093189543484,-0.1119124591350555,-0.0625029802322387,-0.0494043130761383,-0.1585793197154998,-0.0882075428962707,-0.0656237613743542,-0.1942106783390045,-0.1101775765419006,-0.0815684434360264,-0.0805002450942993,-0.1944765150547027,-0.0324688490813969,-0.1055803149938583,-0.2813654541969299,-0.0531065140253304,-0.1205567568540573,-0.3343686759471893,-0.0694832515305279,-0.129867285490036,-0.3791463226079941,-0.0812252398914097,-0.0408737063407897,-0.2112586200237274,-0.0328612748867271,-0.0518961548805236,-0.3069822043180465,-0.0485289071089027,-0.0585936903953552,-0.3644909262657165,-0.0617583778089283,-0.0632446408271789,-0.4113607108592987,-0.072110922295451,-0.0013247728347778,-0.2086085081100464,-0.0371782753950356,0.0004811584949493,-0.2989101409912109,-0.0550328057593105,-0.0015965402126312,-0.3547866940498352,-0.0675905805414913,-0.0044527649879455,-0.4021678119897842,-0.0767386343663929,0.0374459624290466,-0.1899788677692413,-0.0441098597234486,0.0573089718818664,-0.2581195533275604,-0.0610744592136143,0.067982792854309,-0.3036975562572479,-0.0688421737736462,0.0754973888397216,-0.3461609184741974,-0.0738615032619236,right_open
